iter	Passed	Remaining
4774	141332	6659
4775	141368	6630
4776	141399	6600
4777	141428	6571
4778	141457	6541
4779	141487	6511
4780	141516	6482
4781	141544	6452
4782	141574	6423
4783	141604	6393
4784	141633	6363
4785	141663	6334
4786	141693	6304
4787	141721	6275
4788	141751	6245
4789	141781	6215
4790	141811	6186
4791	141840	6156
4792	141871	6127
4793	141902	6097
4794	141935	6068
4795	141963	6038
4796	141992	6008
4797	142021	5979
4798	142050	5949
4799	142079	5919
4800	142109	5890
4801	142138	5860
4802	142167	5831
4803	142196	5801
4804	142228	5772
4805	142258	5742
4806	142287	5712
4807	142316	5683
4808	142345	5653
4809	142375	5623
4810	142408	5594
4811	142437	5564
4812	142470	5535
4813	142500	5505
4814	142531	5476
4815	142559	5446
4816	142589	5417
4817	142620	5387
4818	142649	5357
4819	142678	5328
4820	142709	5298
4821	142738	5269
4822	142768	5239
4823	142799	5209
4824	142828	5180
4825	142857	5150
4826	142886	5121
4827	142915	5091
4828	142947	5061
4829	142977	5032
4830	143007	5002
4831	143035	4973
4832	143064	4943
4833	143092	4913
4834	143123	4884
4835	143152	4854
4836	143182	4825
4837	143210	4795
4838	143238	4765
4839	143268	4736
4840	143299	4706
4841	143329	4676
4842	143357	4647
4843	143387	4617
4844	143420	4588
4845	143451	4558
4846	143481	4529
4847	143510	4499
4848	143539	4469
4849	143568	4440
4850	143599	4410
4851	143627	4381
4852	143655	4351
4853	143684	4321
4854	143713	4292
4855	143742	4262
4856	143771	4232
4857	143801	4203
4858	143831	4173
4859	143861	4144
4860	143889	4114
4861	143919	4084
4862	143949	4055
4863	143983	4025
4864	144015	3996
4865	144044	3966
4866	144074	3937
4867	144108	3907
4868	144138	3878
4869	144167	3848
4870	144196	3818
4871	144231	3789
4872	144262	3759
4873	144290	3730
4874	144320	3700
4875	144350	3670
4876	144380	3641
4877	144409	3611
4878	144444	3582
4879	144469	3552
4880	144499	3522
4881	144528	3493
4882	144558	3463
4883	144588	3434
4884	144617	3404
4885	144646	3374
4886	144674	3345
4887	144702	3315
4888	144732	3286
4889	144762	3256
4890	144780	3226
4891	144810	3196
4892	144838	3167
4893	144867	3137
4894	144897	3108
4895	144927	3078
4896	144956	3048
4897	144986	3019
4898	145017	2989
4899	145048	2960
4900	145079	2930
4901	145108	2900
4902	145136	2871
4903	145161	2841
4904	145194	2812
4905	145226	2782
4906	145255	2752
4907	145284	2723
4908	145316	2693
4909	145345	2664
4910	145377	2634
4911	145405	2604
4912	145433	2575
4913	145464	2545
4914	145494	2516
4915	145523	2486
4916	145553	2456
4917	145578	2427
4918	145606	2397
4919	145632	2368
4920	145663	2338
4921	145693	2308
4922	145723	2279
4923	145750	2249
4924	145780	2220
4925	145811	2190
4926	145840	2160
4927	145868	2131
4928	145898	2101
4929	145928	2072
4930	145951	2042
4931	145980	2012
4932	146009	1983
4933	146041	1953
4934	146064	1923
4935	146095	1894
4936	146126	1864
4937	146155	1835
4938	146183	1805
4939	146212	1775
4940	146244	1746
4941	146271	1716
4942	146301	1687
4943	146330	1657
4944	146360	1627
4945	146390	1598
4946	146419	1568
4947	146448	1539
4948	146479	1509
4949	146509	1479
4950	146540	1450
4951	146569	1420
4952	146600	1391
4953	146629	1361
4954	146658	1331
4955	146689	1302
4956	146717	1272
4957	146748	1243
4958	146779	1213
4959	146809	1183
4960	146834	1154
4961	146861	1124
4962	146897	1095
4963	146926	1065
4964	146958	1035
4965	146987	1006
4966	147016	976
4967	147046	947
4968	147077	917
4969	147108	887
4970	147136	858
4971	147164	828
4972	147195	799
4973	147227	769
4974	147257	739
4975	147286	710
4976	147317	680
4977	147345	651
4978	147375	621
4979	147404	591
4980	147434	562
4981	147462	532
4982	147503	503
4983	147533	473
4984	147561	444
4985	147592	414
4986	147622	384
4987	147650	355
4988	147677	325
4989	147708	296
4990	147738	266
4991	147768	236
4992	147797	207
4993	147826	177
4994	147858	148
4995	147889	118
4996	147920	88
4997	147948	59
4998	147978	29
4999	148009	0
