iter	RMSE
4305	0.04626144223
4306	0.04625596999
4307	0.04625269806
4308	0.04624087224
4309	0.04623822128
4310	0.0462316927
4311	0.04622112365
4312	0.04621515121
4313	0.046201547
4314	0.04619115508
4315	0.0461837239
4316	0.04617857498
4317	0.04616717238
4318	0.04616114642
4319	0.04615571041
4320	0.046150275
4321	0.04613755295
4322	0.04613526785
4323	0.04613174661
4324	0.04613038339
4325	0.0461293357
4326	0.04611741411
4327	0.04611207597
4328	0.04610743704
4329	0.04610196273
4330	0.04608142775
4331	0.04607574001
4332	0.04607368005
4333	0.04606673615
4334	0.04606388329
4335	0.04605581988
4336	0.04604722374
4337	0.04604423302
4338	0.04603906934
4339	0.04602657117
4340	0.04601762947
4341	0.04600648307
4342	0.04600083522
4343	0.04599346508
4344	0.04599116968
4345	0.04599047989
4346	0.04598746403
4347	0.04597285828
4348	0.0459569144
4349	0.04594844048
4350	0.04594793943
4351	0.04593541712
4352	0.04592999533
4353	0.045918519
4354	0.04591098473
4355	0.04590479725
4356	0.04590134347
4357	0.04589722268
4358	0.04589333958
4359	0.04588479879
4360	0.04588361481
4361	0.04587595863
4362	0.04586704418
4363	0.04586322843
4364	0.04586222849
4365	0.04585659291
4366	0.04583591089
4367	0.04583128055
4368	0.04581818178
4369	0.04581305075
4370	0.04580699457
4371	0.04579887937
4372	0.04578951616
4373	0.0457871028
4374	0.04577685593
4375	0.04577284198
4376	0.04577166182
4377	0.04576664831
4378	0.04576361986
4379	0.04574681489
4380	0.04574516025
4381	0.04574227085
4382	0.04573936074
4383	0.04573730152
4384	0.04572848412
4385	0.04572315121
4386	0.04571731312
4387	0.04571535391
4388	0.04571352976
4389	0.04570743103
4390	0.04569088571
4391	0.04568691007
4392	0.04568116643
4393	0.04567648358
4394	0.04567582154
4395	0.04566979566
4396	0.04566791571
4397	0.04565110555
4398	0.04563753056
4399	0.04562485284
4400	0.04561866175
4401	0.04561216474
4402	0.04560516861
4403	0.04559643192
4404	0.045594873
4405	0.04558385797
4406	0.0455789941
4407	0.04557808662
4408	0.04557329752
4409	0.04556430327
4410	0.04556080113
4411	0.04555172365
4412	0.04554639044
4413	0.04554430143
4414	0.04552812237
4415	0.04552433423
4416	0.04551916592
4417	0.04551824241
4418	0.04551370754
4419	0.04551154799
4420	0.04548671753
4421	0.04548083343
4422	0.0454741623
4423	0.0454725942
4424	0.04546292346
4425	0.04545402899
4426	0.04545169197
4427	0.0454436878
4428	0.04543208977
4429	0.04542700048
4430	0.04542021058
4431	0.04541975958
4432	0.04540731382
4433	0.04540310506
4434	0.04540023357
4435	0.04539183863
4436	0.045384836
4437	0.04537831742
4438	0.04536278097
4439	0.04536035237
4440	0.0453437575
4441	0.04533528406
4442	0.0453302923
4443	0.04532490149
4444	0.0453183773
4445	0.04531388791
4446	0.04530971746
4447	0.04530532581
4448	0.04529699212
4449	0.04528237905
4450	0.04528213938
4451	0.04525262718
4452	0.04522246525
4453	0.04521889161
4454	0.04521384948
4455	0.04520659925
4456	0.04520187048
4457	0.04519746441
4458	0.04519531344
4459	0.0451920288
4460	0.04518351238
4461	0.04517371655
4462	0.04516806206
4463	0.04515518041
4464	0.045145871
4465	0.04513622266
4466	0.04512707827
4467	0.04512509376
4468	0.04511878886
4469	0.04511281601
4470	0.04510584012
4471	0.04510254455
4472	0.04509545014
4473	0.04509258066
4474	0.0450801553
4475	0.04507670758
4476	0.04506827521
4477	0.04505985356
4478	0.04505189656
4479	0.04505000308
4480	0.04503998855
4481	0.04503280505
4482	0.04500597083
4483	0.04499895384
4484	0.04498951972
4485	0.04497418471
4486	0.0449718686
4487	0.04496974743
4488	0.04496768442
4489	0.04495476847
4490	0.04495278249
4491	0.04494820974
4492	0.04494496901
4493	0.04493848522
4494	0.04493602841
4495	0.04493211276
4496	0.04493111847
4497	0.04493018045
4498	0.04492533612
4499	0.04490693702
4500	0.044904833
4501	0.04487584239
4502	0.0448621713
4503	0.04486043429
4504	0.0448559812
4505	0.04484840817
4506	0.04484700537
4507	0.0448418334
4508	0.04483497997
4509	0.04483233109
4510	0.0448318405
4511	0.04483018552
4512	0.04482193171
4513	0.04481813325
4514	0.04480070064
4515	0.04479778102
4516	0.04479019264
4517	0.04478188994
4518	0.04477656652
4519	0.04477147588
4520	0.04476294829
4521	0.04476002575
4522	0.04475252306
4523	0.044751931
4524	0.0447427947
4525	0.04473646141
4526	0.04472189176
4527	0.04471839616
4528	0.04470781294
4529	0.04468857139
4530	0.04467127362
4531	0.04465933348
4532	0.04465365598
4533	0.044648891
4534	0.04464764229
4535	0.04464426151
4536	0.04464352372
4537	0.04463244245
4538	0.04462505086
4539	0.04462045144
4540	0.04461104149
4541	0.04460448878
4542	0.04459094578
4543	0.0445875726
4544	0.0445866908
4545	0.04456849634
4546	0.04456188016
4547	0.04455797532
4548	0.04455471202
4549	0.0445509552
4550	0.04453951316
4551	0.04452957077
4552	0.04452475681
4553	0.04452296371
4554	0.04451177386
4555	0.04449998003
4556	0.04448874093
4557	0.04448321361
4558	0.04447817467
4559	0.04447575677
4560	0.04447255073
4561	0.04446737047
4562	0.04446036387
4563	0.04445403303
4564	0.04445160579
4565	0.04443389521
4566	0.04443127296
4567	0.04442975516
4568	0.04442263362
4569	0.04440997977
4570	0.04440202238
4571	0.04439790173
4572	0.04438598691
4573	0.04438442229
4574	0.0443760896
4575	0.04436373185
4576	0.0443593969
4577	0.04433849494
4578	0.04432871191
4579	0.04432762934
4580	0.04432115305
4581	0.04431652156
4582	0.04431285759
4583	0.04430195447
4584	0.04429589991
4585	0.04428181846
4586	0.04427519985
4587	0.04427238033
4588	0.04426791685
4589	0.04425736199
4590	0.04425648856
4591	0.04424707975
4592	0.04424092407
4593	0.04423414404
4594	0.04422459661
4595	0.04421944748
4596	0.04421283464
4597	0.04420695439
4598	0.04419556015
4599	0.04419334158
4600	0.04419259749
4601	0.04418938841
4602	0.04418137377
4603	0.04417988588
4604	0.04416684004
4605	0.04415598285
4606	0.0441548416
4607	0.04415180278
4608	0.04414309202
4609	0.04413664679
4610	0.04412365036
4611	0.04412265838
4612	0.04411346531
4613	0.04410775923
4614	0.0441037143
4615	0.04409527777
4616	0.04409116205
4617	0.04407619617
4618	0.04406457979
4619	0.04406045652
4620	0.04404405982
4621	0.04404273919
4622	0.04404109582
4623	0.04402318541
4624	0.04401457282
4625	0.04400667101
4626	0.04400474788
4627	0.04399878398
4628	0.04399424915
4629	0.04398584937
4630	0.04397759553
4631	0.04397001399
4632	0.04395528068
4633	0.04395366842
4634	0.04395346713
4635	0.04393004042
4636	0.04392522105
4637	0.04392163415
4638	0.043917949
4639	0.04391429526
4640	0.04389315425
4641	0.04388372029
4642	0.04387737
4643	0.04387277719
4644	0.04386315606
4645	0.04386182566
4646	0.04385638426
4647	0.04383718698
4648	0.04381715427
4649	0.04381609188
4650	0.04381103593
4651	0.04380886054
4652	0.04380305484
4653	0.04379936359
4654	0.04379698324
4655	0.0437940956
4656	0.04379123039
4657	0.04377169238
4658	0.04376872277
4659	0.0437653763
4660	0.04374090571
4661	0.04373677321
4662	0.0437315933
4663	0.04373071578
4664	0.04371869152
4665	0.04368959122
4666	0.04368267522
4667	0.04368179907
4668	0.04367758877
4669	0.04367142557
4670	0.04366223479
4671	0.0436483571
4672	0.04364378719
4673	0.04364063214
4674	0.04363413264
4675	0.04361887949
4676	0.04360830579
4677	0.04360191321
4678	0.04358504358
4679	0.04358047629
4680	0.04356964568
4681	0.04356359878
4682	0.04356232665
4683	0.04355505033
4684	0.0435406501
4685	0.04353613717
4686	0.04353446467
4687	0.04353017765
4688	0.04352229203
4689	0.04350927967
4690	0.04350811774
4691	0.04350269495
4692	0.04350174338
4693	0.04349442793
4694	0.04349376112
4695	0.04347671801
4696	0.04346754631
4697	0.04345363687
4698	0.0434521775
4699	0.04345095788
4700	0.04344803363
4701	0.04343893167
4702	0.04343845009
4703	0.04343664793
4704	0.04343497437
4705	0.04342456529
4706	0.04342201308
4707	0.04341838885
4708	0.04340021967
4709	0.04339371147
4710	0.04338871444
4711	0.04337003059
4712	0.04335728991
4713	0.04335689434
4714	0.04335005987
4715	0.04333986632
4716	0.04333600127
4717	0.04332593068
4718	0.0433084878
4719	0.04330224306
4720	0.04328587664
4721	0.04328412431
4722	0.04327280687
4723	0.04327077979
4724	0.04325581749
4725	0.04324626341
4726	0.04324136093
4727	0.04323873559
4728	0.04323412862
4729	0.0432259729
4730	0.04321835857
4731	0.04321406956
4732	0.04321245983
4733	0.04320813269
4734	0.04320562357
4735	0.04319842555
4736	0.0431951798
4737	0.04318698032
4738	0.04317828939
4739	0.0431741947
4740	0.04315796203
4741	0.04315766859
4742	0.04315563617
4743	0.04313646481
4744	0.04313561092
4745	0.04313478863
4746	0.04312750836
4747	0.04309919729
4748	0.04309428376
4749	0.04307943791
4750	0.04307399363
4751	0.04306528088
4752	0.0430650162
4753	0.04306194159
4754	0.04306027847
4755	0.04305850727
4756	0.0430524913
4757	0.04304816216
4758	0.04304265382
4759	0.04304078934
4760	0.04303623945
4761	0.0430167056
4762	0.04301574951
4763	0.04300765379
4764	0.04299891027
4765	0.04299578985
4766	0.04299327304
4767	0.04298306967
4768	0.04297421942
4769	0.04296888275
4770	0.0429616663
4771	0.04295407036
4772	0.04295328834
4773	0.04294702647
4774	0.04293710607
4775	0.0429318239
4776	0.04293028714
4777	0.04292048506
4778	0.0429187123
4779	0.04291350302
4780	0.04290868025
4781	0.04290716563
4782	0.04290365058
4783	0.04289878066
4784	0.04289536067
4785	0.04287497442
4786	0.0428505549
4787	0.04284622751
4788	0.0428398756
4789	0.04283687599
4790	0.04282045794
4791	0.04280620062
4792	0.04279977627
4793	0.0427937737
4794	0.04277929528
4795	0.04277337785
4796	0.04277217853
4797	0.042769779
4798	0.04275485407
4799	0.04275308667
4800	0.04274645269
4801	0.0427413854
4802	0.04273435243
4803	0.04273406009
4804	0.04273143983
4805	0.04271419621
4806	0.04269905711
4807	0.04269035995
4808	0.04268569294
4809	0.04267507016
4810	0.04266875895
4811	0.04266689161
4812	0.04266402435
4813	0.04266306128
4814	0.04264454417
4815	0.04263415326
4816	0.04262948575
4817	0.04261331042
4818	0.04260861839
4819	0.04260326956
4820	0.04259943784
4821	0.04259836027
4822	0.0425940977
4823	0.04259201399
4824	0.04258494994
4825	0.04258448241
4826	0.04258432675
4827	0.0425769599
4828	0.0425743953
4829	0.04256597302
4830	0.04256364552
4831	0.04254425276
4832	0.04254169161
4833	0.04253639878
4834	0.04253444524
4835	0.04252907756
4836	0.0425244112
4837	0.04252240377
4838	0.04251395371
4839	0.0425131365
4840	0.04251093283
4841	0.04250797889
4842	0.04250726718
4843	0.04248688257
4844	0.0424838306
4845	0.04248162904
4846	0.04247422023
4847	0.0424708328
4848	0.04246930288
4849	0.04245450203
4850	0.04245025372
4851	0.04244658214
4852	0.04243409039
4853	0.04241700493
4854	0.04240571821
4855	0.04240115403
4856	0.04239097788
4857	0.04238631349
4858	0.04237695959
4859	0.04236906565
4860	0.0423627621
4861	0.04235367055
4862	0.04235176874
4863	0.04234575296
4864	0.04233176382
4865	0.0423277117
4866	0.04231752769
4867	0.04231384728
4868	0.04230187327
4869	0.04229288855
4870	0.04227983288
4871	0.04227158379
4872	0.04226712643
4873	0.0422621143
4874	0.04224949856
4875	0.04224042044
4876	0.04223719032
4877	0.04223523764
4878	0.0422276078
4879	0.04221894197
4880	0.04221031648
4881	0.0422047634
4882	0.04219319002
4883	0.04218506344
4884	0.04218162091
4885	0.04217261577
4886	0.04217016611
4887	0.04215130909
4888	0.04214706114
4889	0.04213981065
4890	0.04213818071
4891	0.04213799127
4892	0.04213646365
4893	0.04212779656
4894	0.04211900384
4895	0.04210913072
4896	0.04209520016
4897	0.0420915957
4898	0.04207974119
4899	0.04207045831
4900	0.04206375442
4901	0.04205715873
4902	0.04205468617
4903	0.0420455164
4904	0.04203894721
4905	0.04203842535
4906	0.04203682867
4907	0.04203437446
4908	0.0420309215
4909	0.04202498913
4910	0.04202083321
4911	0.04200797612
4912	0.04200688473
4913	0.04200363952
4914	0.04199835801
4915	0.04199273585
4916	0.04197641639
4917	0.04196873939
4918	0.04196540388
4919	0.04195957293
4920	0.04195617802
4921	0.04195367806
4922	0.04195125268
4923	0.04194190898
4924	0.04193094009
4925	0.04192728924
4926	0.0419164565
4927	0.04191117324
4928	0.04189864207
4929	0.04189617106
4930	0.04189342059
4931	0.0418832189
4932	0.04188261845
4933	0.04187894244
4934	0.04187494031
4935	0.04185656548
4936	0.04185357136
4937	0.04184985521
4938	0.04183635856
4939	0.04183487391
4940	0.04181915557
4941	0.0418107333
4942	0.04179750064
4943	0.04178199305
4944	0.0417693106
4945	0.04176677053
4946	0.04176211762
4947	0.04176160341
4948	0.04176140846
4949	0.0417551473
4950	0.0417461269
4951	0.04173966372
4952	0.04173561821
4953	0.04172884096
4954	0.0417270707
4955	0.0417258292
4956	0.04172432284
4957	0.04170974763
4958	0.04170053961
4959	0.04169933073
4960	0.04169445666
4961	0.04169112001
4962	0.04168278644
4963	0.04167806718
4964	0.04167440696
4965	0.04166657292
4966	0.04164853107
4967	0.04163871323
4968	0.04163466351
4969	0.04162792569
4970	0.04162351365
4971	0.04161793038
4972	0.04161252247
4973	0.04160919203
4974	0.04159912239
4975	0.0415972832
4976	0.04158756223
4977	0.04156971342
4978	0.04156400913
4979	0.04155366881
4980	0.04154986542
4981	0.04154496036
4982	0.04152832959
4983	0.04152818734
4984	0.04152055139
4985	0.04151669639
4986	0.04151421972
4987	0.04150965164
4988	0.04150515508
4989	0.04149614553
4990	0.04148909342
4991	0.04148814786
4992	0.04147987131
4993	0.04147465969
4994	0.04147164866
4995	0.04146971683
4996	0.04146649138
4997	0.04146237096
4998	0.04145847634
4999	0.04145069201
