iter	Passed	Remaining
2901	1893710	63950
2902	1894328	63296
2903	1894987	62644
2904	1895614	61990
2905	1896259	61338
2906	1896888	60684
2907	1897516	60031
2908	1898143	59378
2909	1898780	58725
2910	1899429	58072
2911	1900070	57419
2912	1900710	56766
2913	1901352	56114
2914	1902012	55461
2915	1902659	54809
2916	1903312	54156
2917	1903999	53505
2918	1904669	52853
2919	1905347	52201
2920	1906000	51548
2921	1906623	50895
2922	1907257	50242
2923	1907903	49589
2924	1908575	48937
2925	1909212	48284
2926	1909872	47632
2927	1910507	46979
2928	1911172	46327
2929	1911791	45674
2930	1912421	45021
2931	1913075	44368
2932	1913698	43715
2933	1914344	43062
2934	1914969	42409
2935	1915591	41756
2936	1916263	41104
2937	1916884	40451
2938	1917510	39798
2939	1918179	39146
2940	1918810	38493
2941	1919430	37840
2942	1920111	37188
2943	1920743	36535
2944	1921364	35882
2945	1922029	35230
2946	1922673	34578
2947	1923333	33925
2948	1923962	33272
2949	1924587	32620
2950	1925255	31967
2951	1925906	31315
2952	1926521	30662
2953	1927192	30010
2954	1927828	29357
2955	1928449	28704
2956	1929116	28052
2957	1929775	27400
2958	1930397	26747
2959	1931059	26095
2960	1931683	25442
2961	1932301	24789
2962	1932968	24137
2963	1933609	23485
2964	1934229	22832
2965	1934857	22179
2966	1935521	21527
2967	1936146	20874
2968	1936760	20222
2969	1937431	19570
2970	1938050	18917
2971	1938666	18264
2972	1939360	17612
2973	1940006	16960
2974	1940631	16307
2975	1941307	15655
2976	1941925	15003
2977	1942563	14350
2978	1943181	13698
2979	1943822	13045
2980	1944502	12393
2981	1945134	11741
2982	1945766	11088
2983	1946425	10436
2984	1947054	9784
2985	1947686	9131
2986	1948310	8479
2987	1948966	7827
2988	1949654	7175
2989	1950308	6522
2990	1950945	5870
2991	1951585	5218
2992	1952240	4565
2993	1952888	3913
2994	1953507	3261
2995	1954182	2609
2996	1954818	1956
2997	1955486	1304
2998	1956117	652
2999	1956739	0
